path,line,kind,owner,name,type,modifiers,scope
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","113","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","left","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","114","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","top","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","115","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","right","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","116","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","bottom","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","120","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","lines","java.util.List<xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","122","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","empty","net.minecraft.network.chat.Component","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","133","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","bubbles","java.util.List<xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","134","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","total","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","136","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","line","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","137","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","bubble","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","142","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","maxScroll","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","147","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","y","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","149","LOCAL_VARIABLE","drawMessages(net.minecraft.client.gui.GuiGraphics)","bubble","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","161","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","layout","(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","161","PARAMETER","layout(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","line","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","162","LOCAL_VARIABLE","layout(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","mine","boolean","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","163","LOCAL_VARIABLE","layout(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","rows","java.util.List<java.lang.String>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","164","LOCAL_VARIABLE","layout(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","width","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","166","LOCAL_VARIABLE","layout(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","row","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","171","LOCAL_VARIABLE","layout(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","height","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","175","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","drawBubble","(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","175","PARAMETER","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","graphics","net.minecraft.client.gui.GuiGraphics","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","175","PARAMETER","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","bubble","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","175","PARAMETER","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","left","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","175","PARAMETER","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","right","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","175","PARAMETER","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","y","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","176","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","line","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","177","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","name","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","178","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","nameWidth","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","179","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","bubbleTop","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","181","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","faceX","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","184","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","bx","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","188","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","faceX","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","191","LOCAL_VARIABLE","drawBubble(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int,int)","bx","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","197","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","drawRows","(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int)void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","197","PARAMETER","drawRows(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int)","graphics","net.minecraft.client.gui.GuiGraphics","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","197","PARAMETER","drawRows(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int)","bubble","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","197","PARAMETER","drawRows(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int)","x","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","197","PARAMETER","drawRows(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int)","y","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","198","LOCAL_VARIABLE","drawRows(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble,int,int)","row","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","204","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","drawInput","(net.minecraft.client.gui.GuiGraphics)void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","204","PARAMETER","drawInput(net.minecraft.client.gui.GuiGraphics)","graphics","net.minecraft.client.gui.GuiGraphics","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","205","LOCAL_VARIABLE","drawInput(net.minecraft.client.gui.GuiGraphics)","x","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","206","LOCAL_VARIABLE","drawInput(net.minecraft.client.gui.GuiGraphics)","y","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","211","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","send","()void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","212","LOCAL_VARIABLE","send()","text","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","220","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","mouseClicked","(double,double,int)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","220","PARAMETER","mouseClicked(double,double,int)","mouseX","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","220","PARAMETER","mouseClicked(double,double,int)","mouseY","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","220","PARAMETER","mouseClicked(double,double,int)","button","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","227","LOCAL_VARIABLE","mouseClicked(double,double,int)","i","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","228","LOCAL_VARIABLE","mouseClicked(double,double,int)","x","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","229","LOCAL_VARIABLE","mouseClicked(double,double,int)","y","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","241","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","mouseScrolled","(double,double,double,double)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","241","PARAMETER","mouseScrolled(double,double,double,double)","mouseX","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","241","PARAMETER","mouseScrolled(double,double,double,double)","mouseY","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","241","PARAMETER","mouseScrolled(double,double,double,double)","amountX","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","241","PARAMETER","mouseScrolled(double,double,double,double)","amountY","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","246","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","keyPressed","(int,int,int)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","246","PARAMETER","keyPressed(int,int,int)","keyCode","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","246","PARAMETER","keyPressed(int,int,int)","scanCode","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","246","PARAMETER","keyPressed(int,int,int)","modifiers","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","255","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","onClose","()void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","RECORD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen","Bubble","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","[private, static, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","<init>","(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line,boolean,java.util.List<java.lang.String>,int,int)void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","PARAMETER","Bubble(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line,boolean,java.util.List<java.lang.String>,int,int)","line","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","PARAMETER","Bubble(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line,boolean,java.util.List<java.lang.String>,int,int)","mine","boolean","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","PARAMETER","Bubble(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line,boolean,java.util.List<java.lang.String>,int,int)","rows","java.util.List<java.lang.String>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","PARAMETER","Bubble(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line,boolean,java.util.List<java.lang.String>,int,int)","width","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","PARAMETER","Bubble(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line,boolean,java.util.List<java.lang.String>,int,int)","height","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","line","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","mine","boolean","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","rows","java.util.List<java.lang.String>","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","width","int","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatRoomScreen.java","259","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatRoomScreen.Bubble","height","int","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","7","CLASS","xiaocaoawa.minecraft.mod.cobblebattle.client","ChatScreen","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","[public, final]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","8","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","parent","net.minecraft.client.gui.screens.Screen","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","10","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","<init>","(net.minecraft.client.gui.screens.Screen)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","10","PARAMETER","ChatScreen(net.minecraft.client.gui.screens.Screen)","parent","net.minecraft.client.gui.screens.Screen","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","16","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","onClose","()void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","21","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","isPauseScreen","()boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","renderBackground","(net.minecraft.client.gui.GuiGraphics,int,int,float)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","graphics","net.minecraft.client.gui.GuiGraphics","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseX","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseY","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","partialTick","float","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","render","(net.minecraft.client.gui.GuiGraphics,int,int,float)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","graphics","net.minecraft.client.gui.GuiGraphics","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseX","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseY","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","partialTick","float","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","mouseClicked","(double,double,int)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","PARAMETER","mouseClicked(double,double,int)","mouseX","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","PARAMETER","mouseClicked(double,double,int)","mouseY","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","PARAMETER","mouseClicked(double,double,int)","button","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","35","LOCAL_VARIABLE","mouseClicked(double,double,int)","relX","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","36","LOCAL_VARIABLE","mouseClicked(double,double,int)","relY","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","37","LOCAL_VARIABLE","mouseClicked(double,double,int)","tab","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Channel","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","mouseScrolled","(double,double,double,double)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","mouseX","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","mouseY","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","amountX","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","amountY","double","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","55","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","charTyped","(char,int)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","55","PARAMETER","charTyped(char,int)","ch","char","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","55","PARAMETER","charTyped(char,int)","modifiers","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","keyPressed","(int,int,int)boolean","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","PARAMETER","keyPressed(int,int,int)","keyCode","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","PARAMETER","keyPressed(int,int,int)","scanCode","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","PARAMETER","keyPressed(int,int,int)","modifiers","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","76","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","send","()void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","21","CLASS","xiaocaoawa.minecraft.mod.cobblebattle.client","ChatScreenHandler","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreenHandler","[public, final]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","22","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreenHandler","<init>","()void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","25","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreenHandler","init","()void","[public, static]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","31","PARAMETER","init()","payload","xiaocaoawa.minecraft.mod.cobblebattle.network.ChatLinePayload","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","31","PARAMETER","init()","context","dev.architectury.networking.NetworkManager.PacketContext","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","37","PARAMETER","init()","payload","xiaocaoawa.minecraft.mod.cobblebattle.network.ChatStatePayload","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","37","PARAMETER","init()","context","dev.architectury.networking.NetworkManager.PacketContext","[]","内部符号待审查"
