path,line,kind,owner,old_name,new_name,status
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","225","PARAMETER","drawShadow(net.minecraft.client.gui.GuiGraphics,int)","centreX","centerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","229","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen","drawTile","renderMenuTile","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","229","PARAMETER","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","graphics","canvas","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","229","PARAMETER","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","tile","menuTile","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","229","PARAMETER","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","x","tileLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","229","PARAMETER","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","y","tileTop","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","229","PARAMETER","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","hover","isHovered","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","236","LOCAL_VARIABLE","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","centre","textCenter","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","237","LOCAL_VARIABLE","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","title","tileTitle","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","237","PARAMETER","drawTile(net.minecraft.client.gui.GuiGraphics,xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen.Tile,int,int,boolean)","style","textStyle","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","244","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen","tileX","tileLeftFor","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","244","PARAMETER","tileX(int)","col","columnIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","248","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.MainMenuScreen","tileY","tileTopFor","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","248","PARAMETER","tileY(int)","row","rowIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","252","PARAMETER","mouseClicked(double,double,int)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","252","PARAMETER","mouseClicked(double,double,int)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","252","PARAMETER","mouseClicked(double,double,int)","button","clickButton","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","254","LOCAL_VARIABLE","mouseClicked(double,double,int)","i","actionIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","255","LOCAL_VARIABLE","mouseClicked(double,double,int)","x","tileLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/MainMenuScreen.java","256","LOCAL_VARIABLE","mouseClicked(double,double,int)","y","tileTop","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.PlayerPortrait","entity","entity","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.PlayerPortrait","skin","skin","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","19","PARAMETER","PlayerPortrait(net.minecraft.client.resources.PlayerSkin)","skin","skin","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","31","PARAMETER","of(net.minecraft.client.player.AbstractClientPlayer)","player","participant","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","32","LOCAL_VARIABLE","of(net.minecraft.client.player.AbstractClientPlayer)","portrait","portrait","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","37","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.PlayerPortrait","mojangName","mojangName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","37","PARAMETER","mojangName(java.lang.String)","displayName","displayName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","38","LOCAL_VARIABLE","mojangName(java.lang.String)","hash","hash","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","42","PARAMETER","lookup(java.lang.String,long)","displayName","displayName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","42","PARAMETER","lookup(java.lang.String,long)","uid","accountNumber","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","43","LOCAL_VARIABLE","lookup(java.lang.String,long)","minecraft","minecraft","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","44","LOCAL_VARIABLE","lookup(java.lang.String,long)","name","name","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","45","LOCAL_VARIABLE","lookup(java.lang.String,long)","standIn","standIn","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","46","LOCAL_VARIABLE","lookup(java.lang.String,long)","portrait","portrait","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","56","PARAMETER","lookup(java.lang.String,long)","profile","profile","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","56","PARAMETER","lookup(java.lang.String,long)","found","found","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","59","PARAMETER","lookup(java.lang.String,long)","fetched","fetched","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/PlayerPortrait.java","64","PARAMETER","lookup(java.lang.String,long)","e","e","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","15","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","BASE","RANKED_FRAME_TEXTURE","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","SCREEN","RANKED_CONTENT_TEXTURE","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","WIDTH","SCREEN_WIDTH","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","18","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","HEIGHT","SCREEN_HEIGHT","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","19","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","HOLE_X","CONTENT_LEFT_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","20","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","HOLE_Y","CONTENT_TOP_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","21","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","HOLE_W","CONTENT_WIDTH","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","22","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","HOLE_H","CONTENT_HEIGHT","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","23","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","TAB_X","TAB_LEFT_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","24","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","TAB_Y","TAB_TOP_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","25","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","TAB_W","TAB_WIDTH","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","26","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","LIST_X","LIST_LEFT_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","27","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","LIST_Y","LIST_TOP_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","28","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","LIST_W","LIST_WIDTH","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","29","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","LIST_ROW_H","LIST_ROW_HEIGHT","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","30","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","LIST_ROWS","VISIBLE_LIST_ROWS","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","31","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","PANEL_X","DETAIL_PANEL_LEFT_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","32","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","PANEL_Y","DETAIL_PANEL_TOP_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","33","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","PANEL_W","DETAIL_PANEL_WIDTH","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","34","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","PANEL_H","DETAIL_PANEL_HEIGHT","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","35","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","BUTTON_Y","ACTION_BUTTON_TOP_OFFSET","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","36","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","BUTTON_H","ACTION_BUTTON_HEIGHT","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","37","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","BUTTON_W","ACTION_BUTTON_WIDTH","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","38","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","FILL","BACKGROUND_FILL_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","39","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","FILL_HOVER","HOVER_FILL_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","40","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","FILL_ON","SELECTED_FILL_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","41","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","EDGE","BORDER_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","42","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","TEXT","PRIMARY_TEXT_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","43","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","TEXT_SOFT","SECONDARY_TEXT_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","44","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","INK","EMPHASIS_TEXT_COLOR","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","45","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","parent","previousScreen","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","46","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","competitions","rankedCompetitions","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","47","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","chosen","selectedCompetitionIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","48","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","firstRow","visibleListStart","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","49","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","originX","screenLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","50","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","originY","screenTop","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","52","PARAMETER","RankedScreen(net.minecraft.client.gui.screens.Screen,java.util.List<xiaocaoawa.minecraft.mod.cobblebattle.network.OpenMainMenuPayload.RankedInfo>)","parent","previousScreen","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","52","PARAMETER","RankedScreen(net.minecraft.client.gui.screens.Screen,java.util.List<xiaocaoawa.minecraft.mod.cobblebattle.network.OpenMainMenuPayload.RankedInfo>)","competitions","rankedCompetitions","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","67","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","current","selectedCompetition","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","71","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","graphics","canvas","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","71","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","71","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","71","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","partialTick","frameDelta","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","75","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","left","regionLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","76","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","top","regionTop","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","81","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","page","titleLabel","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","81","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","style","textStyle","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","92","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","drawList","renderCompetitionList","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","92","PARAMETER","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","graphics","canvas","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","92","PARAMETER","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","92","PARAMETER","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","93","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","x","coordinateX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","97","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","i","visibleRowIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","98","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","index","competitionIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","103","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","y","coordinateY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","104","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","on","isSelected","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","105","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","hover","isHovered","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","107","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","info","battleDetails","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","108","LOCAL_VARIABLE","drawList(net.minecraft.client.gui.GuiGraphics,int,int)","shown","displayedName","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","116","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","drawDetails","renderCompetitionDetails","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","116","PARAMETER","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","graphics","canvas","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","116","PARAMETER","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","116","PARAMETER","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","117","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","px","detailPanelLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","118","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","py","detailPanelTop","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","124","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","info","battleDetails","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","126","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","x","coordinateX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","127","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","y","coordinateY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","128","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","name","competitionName","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","129","PARAMETER","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","style","textStyle","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","136","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","level","levelLabel","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","157","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","rules","rulesText","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","160","LOCAL_VARIABLE","drawDetails(net.minecraft.client.gui.GuiGraphics,int,int)","row","wrappedRule","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","drawButton","renderActionButton","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","PARAMETER","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","graphics","canvas","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","PARAMETER","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","PARAMETER","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","PARAMETER","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","x","coordinateX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","PARAMETER","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","y","coordinateY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","171","PARAMETER","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","label","buttonLabel","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","172","LOCAL_VARIABLE","drawButton(net.minecraft.client.gui.GuiGraphics,int,int,int,int,net.minecraft.network.chat.Component)","hover","isHovered","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","181","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.RankedScreen","inBack","isBackButtonHit","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","181","PARAMETER","inBack(double,double)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","181","PARAMETER","inBack(double,double)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","185","PARAMETER","mouseClicked(double,double,int)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","185","PARAMETER","mouseClicked(double,double,int)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","185","PARAMETER","mouseClicked(double,double,int)","button","clickButton","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","192","LOCAL_VARIABLE","mouseClicked(double,double,int)","lx","listRegionLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","194","LOCAL_VARIABLE","mouseClicked(double,double,int)","i","visibleRowIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","195","LOCAL_VARIABLE","mouseClicked(double,double,int)","index","competitionIndex","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","200","LOCAL_VARIABLE","mouseClicked(double,double,int)","y","coordinateY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","207","LOCAL_VARIABLE","mouseClicked(double,double,int)","info","battleDetails","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","209","LOCAL_VARIABLE","mouseClicked(double,double,int)","px","detailPanelLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","210","LOCAL_VARIABLE","mouseClicked(double,double,int)","by","actionButtonTop","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","217","LOCAL_VARIABLE","mouseClicked(double,double,int)","bx","leaderboardButtonLeft","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","229","PARAMETER","mouseScrolled(double,double,double,double)","mouseX","pointerX","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","229","PARAMETER","mouseScrolled(double,double,double,double)","mouseY","pointerY","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","229","PARAMETER","mouseScrolled(double,double,double,double)","amountX","horizontalScrollAmount","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","229","PARAMETER","mouseScrolled(double,double,double,double)","amountY","verticalScrollAmount","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RankedScreen.java","230","LOCAL_VARIABLE","mouseScrolled(double,double,double,double)","max","maximumOffset","已验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/RoomLobbyScreen.java","30","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.RoomLobbyScreen","BASE","BASE","待命名"
